event_type,field_path,spark_type,presence_count,event_count,presence_rate,sample_value,nullable,notes
CommitCommentEvent,actor,STRUCT,6,6,1.0,,False,
CommitCommentEvent,actor.avatar_url,STRING,6,6,1.0,"""https://avatars.githubusercontent.com/u/310654314?""",False,
CommitCommentEvent,actor.display_login,STRING,6,6,1.0,"""ananddengi0-art""",False,
CommitCommentEvent,actor.gravatar_id,STRING,6,6,1.0,"""""",False,
CommitCommentEvent,actor.id,BIGINT,6,6,1.0,310654314,False,contract field
CommitCommentEvent,actor.login,STRING,6,6,1.0,"""ananddengi0-art""",False,contract field
CommitCommentEvent,actor.url,STRING,6,6,1.0,"""https://api.github.com/users/ananddengi0-art""",False,
CommitCommentEvent,created_at,STRING,6,6,1.0,"""2026-07-29T15:00:20Z""",False,contract field
CommitCommentEvent,id,STRING,6,6,1.0,"""12481908346""",False,contract field
CommitCommentEvent,org,STRUCT,1,6,0.166667,,False,
CommitCommentEvent,org.avatar_url,STRING,1,6,0.166667,"""https://avatars.githubusercontent.com/u/295688514?""",False,
CommitCommentEvent,org.gravatar_id,STRING,1,6,0.166667,"""""",False,
CommitCommentEvent,org.id,BIGINT,1,6,0.166667,295688514,False,contract field
CommitCommentEvent,org.login,STRING,1,6,0.166667,"""Outsourcetel""",False,contract field
CommitCommentEvent,org.url,STRING,1,6,0.166667,"""https://api.github.com/orgs/Outsourcetel""",False,
CommitCommentEvent,payload,STRUCT,6,6,1.0,,False,
CommitCommentEvent,payload.action,STRING,6,6,1.0,"""created""",False,contract field
CommitCommentEvent,payload.comment,STRUCT,6,6,1.0,,False,
CommitCommentEvent,payload.comment.body,STRING,6,6,1.0,"""Start""",False,
CommitCommentEvent,payload.comment.commit_id,STRING,6,6,1.0,"""05a4fcdb1e73fa9cd01a981878035299640de0b8""",False,
CommitCommentEvent,payload.comment.created_at,STRING,6,6,1.0,"""2026-07-29T15:00:20Z""",False,
CommitCommentEvent,payload.comment.html_url,STRING,6,6,1.0,"""https://github.com/ananddengi0-art/Av-just-dial-decors-/commit/05a4fcdb1e73fa9cd01a981878035299640…",False,
CommitCommentEvent,payload.comment.id,BIGINT,6,6,1.0,194225098,False,
CommitCommentEvent,payload.comment.line,NULL,6,6,1.0,,True,explicit null in 6/6 present events
CommitCommentEvent,payload.comment.node_id,STRING,6,6,1.0,"""CC_kwDOTnR-is4Lk6PK""",False,
CommitCommentEvent,payload.comment.path,NULL,6,6,1.0,,True,explicit null in 6/6 present events
CommitCommentEvent,payload.comment.position,NULL,6,6,1.0,,True,explicit null in 6/6 present events
CommitCommentEvent,payload.comment.reactions,STRUCT,6,6,1.0,,False,
CommitCommentEvent,payload.comment.reactions.+1,BIGINT,6,6,1.0,0,False,
CommitCommentEvent,payload.comment.reactions.-1,BIGINT,6,6,1.0,0,False,
CommitCommentEvent,payload.comment.reactions.confused,BIGINT,6,6,1.0,0,False,
CommitCommentEvent,payload.comment.reactions.eyes,BIGINT,6,6,1.0,0,False,
CommitCommentEvent,payload.comment.reactions.heart,BIGINT,6,6,1.0,0,False,
CommitCommentEvent,payload.comment.reactions.hooray,BIGINT,6,6,1.0,0,False,
CommitCommentEvent,payload.comment.reactions.laugh,BIGINT,6,6,1.0,0,False,
CommitCommentEvent,payload.comment.reactions.rocket,BIGINT,6,6,1.0,0,False,
CommitCommentEvent,payload.comment.reactions.total_count,BIGINT,6,6,1.0,0,False,
CommitCommentEvent,payload.comment.reactions.url,STRING,6,6,1.0,"""https://api.github.com/repos/ananddengi0-art/Av-just-dial-decors-/comments/194225098/reactions""",False,
CommitCommentEvent,payload.comment.updated_at,STRING,6,6,1.0,"""2026-07-29T15:00:20Z""",False,
CommitCommentEvent,payload.comment.url,STRING,6,6,1.0,"""https://api.github.com/repos/ananddengi0-art/Av-just-dial-decors-/comments/194225098""",False,
CommitCommentEvent,payload.comment.user,STRUCT,6,6,1.0,,False,
CommitCommentEvent,payload.comment.user.avatar_url,STRING,6,6,1.0,"""https://avatars.githubusercontent.com/u/310654314?v=4""",False,
CommitCommentEvent,payload.comment.user.events_url,STRING,6,6,1.0,"""https://api.github.com/users/ananddengi0-art/events{/privacy}""",False,
CommitCommentEvent,payload.comment.user.followers_url,STRING,6,6,1.0,"""https://api.github.com/users/ananddengi0-art/followers""",False,
CommitCommentEvent,payload.comment.user.following_url,STRING,6,6,1.0,"""https://api.github.com/users/ananddengi0-art/following{/other_user}""",False,
CommitCommentEvent,payload.comment.user.gists_url,STRING,6,6,1.0,"""https://api.github.com/users/ananddengi0-art/gists{/gist_id}""",False,
CommitCommentEvent,payload.comment.user.gravatar_id,STRING,6,6,1.0,"""""",False,
CommitCommentEvent,payload.comment.user.html_url,STRING,6,6,1.0,"""https://github.com/ananddengi0-art""",False,
CommitCommentEvent,payload.comment.user.id,BIGINT,6,6,1.0,310654314,False,
CommitCommentEvent,payload.comment.user.login,STRING,6,6,1.0,"""ananddengi0-art""",False,
CommitCommentEvent,payload.comment.user.node_id,STRING,6,6,1.0,"""U_kgDOEoQ1ag""",False,
CommitCommentEvent,payload.comment.user.organizations_url,STRING,6,6,1.0,"""https://api.github.com/users/ananddengi0-art/orgs""",False,
CommitCommentEvent,payload.comment.user.received_events_url,STRING,6,6,1.0,"""https://api.github.com/users/ananddengi0-art/received_events""",False,
CommitCommentEvent,payload.comment.user.repos_url,STRING,6,6,1.0,"""https://api.github.com/users/ananddengi0-art/repos""",False,
CommitCommentEvent,payload.comment.user.site_admin,BOOLEAN,6,6,1.0,false,False,
CommitCommentEvent,payload.comment.user.starred_url,STRING,6,6,1.0,"""https://api.github.com/users/ananddengi0-art/starred{/owner}{/repo}""",False,
CommitCommentEvent,payload.comment.user.subscriptions_url,STRING,6,6,1.0,"""https://api.github.com/users/ananddengi0-art/subscriptions""",False,
CommitCommentEvent,payload.comment.user.type,STRING,6,6,1.0,"""User""",False,
CommitCommentEvent,payload.comment.user.url,STRING,6,6,1.0,"""https://api.github.com/users/ananddengi0-art""",False,
CommitCommentEvent,payload.comment.user.user_view_type,STRING,6,6,1.0,"""public""",False,
CommitCommentEvent,public,BOOLEAN,6,6,1.0,true,False,contract field
CommitCommentEvent,repo,STRUCT,6,6,1.0,,False,
CommitCommentEvent,repo.id,BIGINT,6,6,1.0,1316257418,False,contract field
CommitCommentEvent,repo.name,STRING,6,6,1.0,"""ananddengi0-art/Av-just-dial-decors-""",False,contract field
CommitCommentEvent,repo.url,STRING,6,6,1.0,"""https://api.github.com/repos/ananddengi0-art/Av-just-dial-decors-""",False,
CommitCommentEvent,type,STRING,6,6,1.0,"""CommitCommentEvent""",False,contract field
CreateEvent,actor,STRUCT,14576,14576,1.0,,False,
CreateEvent,actor.avatar_url,STRING,14576,14576,1.0,"""https://avatars.githubusercontent.com/u/9563?""",False,
CreateEvent,actor.display_login,STRING,14576,14576,1.0,"""robholland""",False,
CreateEvent,actor.gravatar_id,STRING,14576,14576,1.0,"""""",False,
CreateEvent,actor.id,BIGINT,14576,14576,1.0,9563,False,contract field
CreateEvent,actor.login,STRING,14576,14576,1.0,"""robholland""",False,contract field
CreateEvent,actor.url,STRING,14576,14576,1.0,"""https://api.github.com/users/robholland""",False,
CreateEvent,created_at,STRING,14576,14576,1.0,"""2026-07-29T15:00:00Z""",False,contract field
CreateEvent,id,STRING,14576,14576,1.0,"""16136546770""",False,contract field
CreateEvent,org,STRUCT,2981,14576,0.204514,,False,
CreateEvent,org.avatar_url,STRING,2981,14576,0.204514,"""https://avatars.githubusercontent.com/u/56493103?""",False,
CreateEvent,org.gravatar_id,STRING,2981,14576,0.204514,"""""",False,
CreateEvent,org.id,BIGINT,2981,14576,0.204514,56493103,False,contract field
CreateEvent,org.login,STRING,2981,14576,0.204514,"""temporalio""",False,contract field
CreateEvent,org.url,STRING,2981,14576,0.204514,"""https://api.github.com/orgs/temporalio""",False,
CreateEvent,payload,STRUCT,14576,14576,1.0,,False,
CreateEvent,payload.description,STRING,14576,14576,1.0,"""Temporal Helm charts""",True,explicit null in 6980/14576 present events
CreateEvent,payload.full_ref,STRING,14576,14576,1.0,"""refs/heads/rh-default-shims-off""",False,
CreateEvent,payload.master_branch,STRING,14576,14576,1.0,"""main""",False,
CreateEvent,payload.pusher_type,STRING,14576,14576,1.0,"""user""",False,
CreateEvent,payload.ref,STRING,14576,14576,1.0,"""rh-default-shims-off""",False,contract field
CreateEvent,payload.ref_type,STRING,14576,14576,1.0,"""branch""",False,contract field
CreateEvent,public,BOOLEAN,14576,14576,1.0,true,False,contract field
CreateEvent,repo,STRUCT,14576,14576,1.0,,False,
CreateEvent,repo.id,BIGINT,14576,14576,1.0,248630325,False,contract field
CreateEvent,repo.name,STRING,14576,14576,1.0,"""temporalio/helm-charts""",False,contract field
CreateEvent,repo.url,STRING,14576,14576,1.0,"""https://api.github.com/repos/temporalio/helm-charts""",False,
CreateEvent,type,STRING,14576,14576,1.0,"""CreateEvent""",False,contract field
DeleteEvent,actor,STRUCT,6195,6195,1.0,,False,
DeleteEvent,actor.avatar_url,STRING,6195,6195,1.0,"""https://avatars.githubusercontent.com/u/76561449?""",False,
DeleteEvent,actor.display_login,STRING,6195,6195,1.0,"""esculato""",False,
DeleteEvent,actor.gravatar_id,STRING,6195,6195,1.0,"""""",False,
DeleteEvent,actor.id,BIGINT,6195,6195,1.0,76561449,False,contract field
DeleteEvent,actor.login,STRING,6195,6195,1.0,"""esculato""",False,contract field
DeleteEvent,actor.url,STRING,6195,6195,1.0,"""https://api.github.com/users/esculato""",False,
DeleteEvent,created_at,STRING,6195,6195,1.0,"""2026-07-29T15:00:00Z""",False,contract field
DeleteEvent,id,STRING,6195,6195,1.0,"""16136546801""",False,contract field
DeleteEvent,org,STRUCT,2066,6195,0.333495,,False,
DeleteEvent,org.avatar_url,STRING,2066,6195,0.333495,"""https://avatars.githubusercontent.com/u/245786816?""",False,
DeleteEvent,org.gravatar_id,STRING,2066,6195,0.333495,"""""",False,
DeleteEvent,org.id,BIGINT,2066,6195,0.333495,245786816,False,contract field
DeleteEvent,org.login,STRING,2066,6195,0.333495,"""a2d2-dev""",False,contract field
DeleteEvent,org.url,STRING,2066,6195,0.333495,"""https://api.github.com/orgs/a2d2-dev""",False,
DeleteEvent,payload,STRUCT,6195,6195,1.0,,False,
DeleteEvent,payload.full_ref,STRING,6195,6195,1.0,"""refs/tags/floccus-lock-1785337198118""",False,
DeleteEvent,payload.pusher_type,STRING,6195,6195,1.0,"""user""",False,
DeleteEvent,payload.ref,STRING,6195,6195,1.0,"""floccus-lock-1785337198118""",False,contract field
DeleteEvent,payload.ref_type,STRING,6195,6195,1.0,"""tag""",False,contract field
DeleteEvent,public,BOOLEAN,6195,6195,1.0,true,False,contract field
DeleteEvent,repo,STRUCT,6195,6195,1.0,,False,
DeleteEvent,repo.id,BIGINT,6195,6195,1.0,993490035,False,contract field
DeleteEvent,repo.name,STRING,6195,6195,1.0,"""esculato/docs""",False,contract field
DeleteEvent,repo.url,STRING,6195,6195,1.0,"""https://api.github.com/repos/esculato/docs""",False,
DeleteEvent,type,STRING,6195,6195,1.0,"""DeleteEvent""",False,contract field
DiscussionEvent,actor,STRUCT,1,1,1.0,,False,
DiscussionEvent,actor.avatar_url,STRING,1,1,1.0,"""https://avatars.githubusercontent.com/u/264817866?""",False,
DiscussionEvent,actor.display_login,STRING,1,1,1.0,"""bowenjoseph2014-hash""",False,
DiscussionEvent,actor.gravatar_id,STRING,1,1,1.0,"""""",False,
DiscussionEvent,actor.id,BIGINT,1,1,1.0,264817866,False,contract field
DiscussionEvent,actor.login,STRING,1,1,1.0,"""bowenjoseph2014-hash""",False,contract field
DiscussionEvent,actor.url,STRING,1,1,1.0,"""https://api.github.com/users/bowenjoseph2014-hash""",False,
DiscussionEvent,created_at,STRING,1,1,1.0,"""2026-07-29T03:03:41Z""",False,contract field
DiscussionEvent,id,STRING,1,1,1.0,"""12450007381""",False,contract field
DiscussionEvent,payload,STRUCT,1,1,1.0,,False,
DiscussionEvent,payload.action,STRING,1,1,1.0,"""created""",False,contract field
DiscussionEvent,payload.discussion,STRUCT,1,1,1.0,,False,
DiscussionEvent,payload.discussion.active_lock_reason,NULL,1,1,1.0,,True,explicit null in 1/1 present events
DiscussionEvent,payload.discussion.answer_chosen_at,NULL,1,1,1.0,,True,explicit null in 1/1 present events
DiscussionEvent,payload.discussion.answer_chosen_by,NULL,1,1,1.0,,True,explicit null in 1/1 present events
DiscussionEvent,payload.discussion.answer_html_url,NULL,1,1,1.0,,True,explicit null in 1/1 present events
DiscussionEvent,payload.discussion.body,STRING,1,1,1.0,"""<!--\r\n    ✏️ Optional: Customize the content below to let your community know what you intend to…",False,
DiscussionEvent,payload.discussion.category,STRUCT,1,1,1.0,,False,
DiscussionEvent,payload.discussion.category.created_at,STRING,1,1,1.0,"""2026-07-28T17:03:33.000-10:00""",False,
DiscussionEvent,payload.discussion.category.description,STRING,1,1,1.0,"""Updates from maintainers""",False,
DiscussionEvent,payload.discussion.category.emoji,STRING,1,1,1.0,""":mega:""",False,
DiscussionEvent,payload.discussion.category.id,BIGINT,1,1,1.0,50909015,False,
DiscussionEvent,payload.discussion.category.is_answerable,BOOLEAN,1,1,1.0,false,False,
DiscussionEvent,payload.discussion.category.name,STRING,1,1,1.0,"""Announcements""",False,
DiscussionEvent,payload.discussion.category.node_id,STRING,1,1,1.0,"""DIC_kwDOTmrdc84DCM9X""",False,
DiscussionEvent,payload.discussion.category.repository_id,BIGINT,1,1,1.0,1315626355,False,
DiscussionEvent,payload.discussion.category.slug,STRING,1,1,1.0,"""announcements""",False,
DiscussionEvent,payload.discussion.category.updated_at,STRING,1,1,1.0,"""2026-07-28T17:03:33.000-10:00""",False,
DiscussionEvent,payload.discussion.comments,BIGINT,1,1,1.0,0,False,
DiscussionEvent,payload.discussion.created_at,STRING,1,1,1.0,"""2026-07-29T03:03:41Z""",False,
DiscussionEvent,payload.discussion.html_url,STRING,1,1,1.0,"""https://github.com/bowenjoseph2014-hash/Doom-launcher-/discussions/1""",False,
DiscussionEvent,payload.discussion.id,BIGINT,1,1,1.0,10515581,False,
DiscussionEvent,payload.discussion.labels,ARRAY<EMPTY>,1,1,1.0,,False,
DiscussionEvent,payload.discussion.locked,BOOLEAN,1,1,1.0,false,False,
DiscussionEvent,payload.discussion.node_id,STRING,1,1,1.0,"""D_kwDOTmrdc84AoHR9""",False,
DiscussionEvent,payload.discussion.number,BIGINT,1,1,1.0,1,False,
DiscussionEvent,payload.discussion.reactions,STRUCT,1,1,1.0,,False,
DiscussionEvent,payload.discussion.reactions.+1,BIGINT,1,1,1.0,0,False,
DiscussionEvent,payload.discussion.reactions.-1,BIGINT,1,1,1.0,0,False,
DiscussionEvent,payload.discussion.reactions.confused,BIGINT,1,1,1.0,0,False,
DiscussionEvent,payload.discussion.reactions.eyes,BIGINT,1,1,1.0,0,False,
DiscussionEvent,payload.discussion.reactions.heart,BIGINT,1,1,1.0,0,False,
DiscussionEvent,payload.discussion.reactions.hooray,BIGINT,1,1,1.0,0,False,
DiscussionEvent,payload.discussion.reactions.laugh,BIGINT,1,1,1.0,0,False,
DiscussionEvent,payload.discussion.reactions.rocket,BIGINT,1,1,1.0,0,False,
DiscussionEvent,payload.discussion.reactions.total_count,BIGINT,1,1,1.0,0,False,
DiscussionEvent,payload.discussion.reactions.url,STRING,1,1,1.0,"""https://api.github.com/repos/bowenjoseph2014-hash/Doom-launcher-/discussions/1/reactions""",False,
DiscussionEvent,payload.discussion.repository_url,STRING,1,1,1.0,"""https://api.github.com/repos/bowenjoseph2014-hash/Doom-launcher-""",False,
DiscussionEvent,payload.discussion.state,STRING,1,1,1.0,"""open""",False,
DiscussionEvent,payload.discussion.state_reason,NULL,1,1,1.0,,True,explicit null in 1/1 present events
DiscussionEvent,payload.discussion.timeline_url,STRING,1,1,1.0,"""https://api.github.com/repos/bowenjoseph2014-hash/Doom-launcher-/discussions/1/timeline""",False,
DiscussionEvent,payload.discussion.title,STRING,1,1,1.0,"""Welcome to Doom-launcher- Discussions!""",False,
DiscussionEvent,payload.discussion.updated_at,STRING,1,1,1.0,"""2026-07-29T03:03:41Z""",False,
DiscussionEvent,payload.discussion.user,STRUCT,1,1,1.0,,False,
DiscussionEvent,payload.discussion.user.avatar_url,STRING,1,1,1.0,"""https://avatars.githubusercontent.com/u/264817866?v=4""",False,
DiscussionEvent,payload.discussion.user.events_url,STRING,1,1,1.0,"""https://api.github.com/users/bowenjoseph2014-hash/events{/privacy}""",False,
DiscussionEvent,payload.discussion.user.followers_url,STRING,1,1,1.0,"""https://api.github.com/users/bowenjoseph2014-hash/followers""",False,
DiscussionEvent,payload.discussion.user.following_url,STRING,1,1,1.0,"""https://api.github.com/users/bowenjoseph2014-hash/following{/other_user}""",False,
DiscussionEvent,payload.discussion.user.gists_url,STRING,1,1,1.0,"""https://api.github.com/users/bowenjoseph2014-hash/gists{/gist_id}""",False,
DiscussionEvent,payload.discussion.user.gravatar_id,STRING,1,1,1.0,"""""",False,
DiscussionEvent,payload.discussion.user.html_url,STRING,1,1,1.0,"""https://github.com/bowenjoseph2014-hash""",False,
DiscussionEvent,payload.discussion.user.id,BIGINT,1,1,1.0,264817866,False,
DiscussionEvent,payload.discussion.user.login,STRING,1,1,1.0,"""bowenjoseph2014-hash""",False,
DiscussionEvent,payload.discussion.user.node_id,STRING,1,1,1.0,"""U_kgDOD8jMyg""",False,
DiscussionEvent,payload.discussion.user.organizations_url,STRING,1,1,1.0,"""https://api.github.com/users/bowenjoseph2014-hash/orgs""",False,
DiscussionEvent,payload.discussion.user.received_events_url,STRING,1,1,1.0,"""https://api.github.com/users/bowenjoseph2014-hash/received_events""",False,
DiscussionEvent,payload.discussion.user.repos_url,STRING,1,1,1.0,"""https://api.github.com/users/bowenjoseph2014-hash/repos""",False,
DiscussionEvent,payload.discussion.user.site_admin,BOOLEAN,1,1,1.0,false,False,
DiscussionEvent,payload.discussion.user.starred_url,STRING,1,1,1.0,"""https://api.github.com/users/bowenjoseph2014-hash/starred{/owner}{/repo}""",False,
DiscussionEvent,payload.discussion.user.subscriptions_url,STRING,1,1,1.0,"""https://api.github.com/users/bowenjoseph2014-hash/subscriptions""",False,
DiscussionEvent,payload.discussion.user.type,STRING,1,1,1.0,"""User""",False,
DiscussionEvent,payload.discussion.user.url,STRING,1,1,1.0,"""https://api.github.com/users/bowenjoseph2014-hash""",False,
DiscussionEvent,payload.discussion.user.user_view_type,STRING,1,1,1.0,"""public""",False,
DiscussionEvent,public,BOOLEAN,1,1,1.0,true,False,contract field
DiscussionEvent,repo,STRUCT,1,1,1.0,,False,
DiscussionEvent,repo.id,BIGINT,1,1,1.0,1315626355,False,contract field
DiscussionEvent,repo.name,STRING,1,1,1.0,"""bowenjoseph2014-hash/Doom-launcher-""",False,contract field
DiscussionEvent,repo.url,STRING,1,1,1.0,"""https://api.github.com/repos/bowenjoseph2014-hash/Doom-launcher-""",False,
DiscussionEvent,type,STRING,1,1,1.0,"""DiscussionEvent""",False,contract field
ForkEvent,actor,STRUCT,32,32,1.0,,False,
ForkEvent,actor.avatar_url,STRING,32,32,1.0,"""https://avatars.githubusercontent.com/u/310653225?""",False,
ForkEvent,actor.display_login,STRING,32,32,1.0,"""mirzayawarali25-bit""",False,
ForkEvent,actor.gravatar_id,STRING,32,32,1.0,"""""",False,
ForkEvent,actor.id,BIGINT,32,32,1.0,310653225,False,contract field
ForkEvent,actor.login,STRING,32,32,1.0,"""mirzayawarali25-bit""",False,contract field
ForkEvent,actor.url,STRING,32,32,1.0,"""https://api.github.com/users/mirzayawarali25-bit""",False,
ForkEvent,created_at,STRING,32,32,1.0,"""2026-07-29T15:02:43Z""",False,contract field
ForkEvent,id,STRING,32,32,1.0,"""12482049496""",False,contract field
ForkEvent,org,STRUCT,9,32,0.28125,,False,
ForkEvent,org.avatar_url,STRING,9,32,0.28125,"""https://avatars.githubusercontent.com/u/310654186?""",False,
ForkEvent,org.gravatar_id,STRING,9,32,0.28125,"""""",False,
ForkEvent,org.id,BIGINT,9,32,0.28125,310654186,False,contract field
ForkEvent,org.login,STRING,9,32,0.28125,"""PL-AWS-Cloud-DevOps-2807""",False,contract field
ForkEvent,org.url,STRING,9,32,0.28125,"""https://api.github.com/orgs/PL-AWS-Cloud-DevOps-2807""",False,
ForkEvent,payload,STRUCT,32,32,1.0,,False,
ForkEvent,payload.action,STRING,32,32,1.0,"""forked""",False,contract field
ForkEvent,payload.forkee,STRUCT,32,32,1.0,,False,
ForkEvent,payload.forkee.allow_forking,BOOLEAN,32,32,1.0,true,False,
ForkEvent,payload.forkee.archive_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/{archive_format}{/ref}""",False,
ForkEvent,payload.forkee.archived,BOOLEAN,32,32,1.0,false,False,
ForkEvent,payload.forkee.assignees_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/assignees{/user}""",False,
ForkEvent,payload.forkee.blobs_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/git/blobs{/sha}""",False,
ForkEvent,payload.forkee.branches_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/branches{/branch}""",False,
ForkEvent,payload.forkee.clone_url,STRING,32,32,1.0,"""https://github.com/mirzayawarali25-bit/AWS_Training_Documents.git""",False,
ForkEvent,payload.forkee.collaborators_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/collaborators{/collaborato…",False,
ForkEvent,payload.forkee.comments_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/comments{/number}""",False,
ForkEvent,payload.forkee.commits_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/commits{/sha}""",False,
ForkEvent,payload.forkee.compare_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/compare/{base}...{head}""",False,
ForkEvent,payload.forkee.contents_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/contents/{+path}""",False,
ForkEvent,payload.forkee.contributors_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/contributors""",False,
ForkEvent,payload.forkee.created_at,STRING,32,32,1.0,"""2026-07-29T15:02:43Z""",False,
ForkEvent,payload.forkee.default_branch,STRING,32,32,1.0,"""main""",False,
ForkEvent,payload.forkee.deployments_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/deployments""",False,
ForkEvent,payload.forkee.description,STRING,32,32,1.0,"""AWS_Training_Documents""",True,explicit null in 9/32 present events
ForkEvent,payload.forkee.disabled,BOOLEAN,32,32,1.0,false,False,
ForkEvent,payload.forkee.downloads_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/downloads""",False,
ForkEvent,payload.forkee.events_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/events""",False,
ForkEvent,payload.forkee.fork,BOOLEAN,32,32,1.0,true,False,
ForkEvent,payload.forkee.forks,BIGINT,32,32,1.0,0,False,
ForkEvent,payload.forkee.forks_count,BIGINT,32,32,1.0,0,False,
ForkEvent,payload.forkee.forks_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/forks""",False,
ForkEvent,payload.forkee.full_name,STRING,32,32,1.0,"""mirzayawarali25-bit/AWS_Training_Documents""",False,contract field
ForkEvent,payload.forkee.git_commits_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/git/commits{/sha}""",False,
ForkEvent,payload.forkee.git_refs_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/git/refs{/sha}""",False,
ForkEvent,payload.forkee.git_tags_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/git/tags{/sha}""",False,
ForkEvent,payload.forkee.git_url,STRING,32,32,1.0,"""git://github.com/mirzayawarali25-bit/AWS_Training_Documents.git""",False,
ForkEvent,payload.forkee.has_discussions,BOOLEAN,32,32,1.0,false,False,
ForkEvent,payload.forkee.has_downloads,BOOLEAN,32,32,1.0,false,False,
ForkEvent,payload.forkee.has_issues,BOOLEAN,32,32,1.0,false,False,
ForkEvent,payload.forkee.has_pages,BOOLEAN,32,32,1.0,false,False,
ForkEvent,payload.forkee.has_projects,BOOLEAN,32,32,1.0,true,False,
ForkEvent,payload.forkee.has_pull_requests,BOOLEAN,32,32,1.0,true,False,
ForkEvent,payload.forkee.has_wiki,BOOLEAN,32,32,1.0,true,False,
ForkEvent,payload.forkee.homepage,STRING,32,32,1.0,"""""",True,explicit null in 11/32 present events
ForkEvent,payload.forkee.hooks_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/hooks""",False,
ForkEvent,payload.forkee.html_url,STRING,32,32,1.0,"""https://github.com/mirzayawarali25-bit/AWS_Training_Documents""",False,
ForkEvent,payload.forkee.id,BIGINT,32,32,1.0,1316261975,False,contract field
ForkEvent,payload.forkee.is_template,BOOLEAN,32,32,1.0,false,False,
ForkEvent,payload.forkee.issue_comment_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/issues/comments{/number}""",False,
ForkEvent,payload.forkee.issue_events_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/issues/events{/number}""",False,
ForkEvent,payload.forkee.issues_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/issues{/number}""",False,
ForkEvent,payload.forkee.keys_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/keys{/key_id}""",False,
ForkEvent,payload.forkee.labels_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/labels{/name}""",False,
ForkEvent,payload.forkee.language,STRING,32,32,1.0,"""Dart""",True,explicit null in 29/32 present events
ForkEvent,payload.forkee.languages_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/languages""",False,
ForkEvent,payload.forkee.license,STRUCT,32,32,1.0,,True,explicit null in 9/32 present events
ForkEvent,payload.forkee.license.key,STRING,23,32,0.71875,"""other""",False,
ForkEvent,payload.forkee.license.name,STRING,23,32,0.71875,"""Other""",False,
ForkEvent,payload.forkee.license.node_id,STRING,23,32,0.71875,"""MDc6TGljZW5zZTA=""",False,
ForkEvent,payload.forkee.license.spdx_id,STRING,23,32,0.71875,"""NOASSERTION""",False,
ForkEvent,payload.forkee.license.url,STRING,23,32,0.71875,"""https://api.github.com/licenses/mit""",True,explicit null in 5/23 present events
ForkEvent,payload.forkee.merges_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/merges""",False,
ForkEvent,payload.forkee.milestones_url,STRING,32,32,1.0,"""https://api.github.com/repos/mirzayawarali25-bit/AWS_Training_Documents/milestones{/number}""",False,
ForkEvent,payload.forkee.mirror_url,NULL,32,32,1.0,,True,explicit null in 32/32 present events
ForkEvent,payload.forkee.name,STRING,32,32,1.0,"""AWS_Training_Documents""",False,
ForkEvent,payload.forkee.node_id,STRING,32,32,1.0,"""R_kgDOTnSQVw""",False,
